SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
600552.SH,600552,凯盛科技,10002622,通用,2014-09-30 00:00:00,三季报,2014三季报,058001001,2014-10-30 00:00:00,2015-10-30 00:00:00,CNY,684521424.21,-5.1689413327,684521424.21,-5.1689413327,,,,,,,,,,,597170932.89,-5.6430637886,518124137.83,-5.0479911537,,,,,,,,,,,,,,,,,,,2500403.82,-34.7593127853,19626007.36,-5.4111883529,39677067.63,-20.1843409077,,,8491646.27,-34.2921056892,,,,,8751669.98,,,,,,,,46813.93,-99.4495536954,,,,,,,,,,,,,,,,,0.0,,87397305.25,-10.3177772581,4469565.76,-64.3680463939,,,17358.48,196.2840069435,,,,,0.0,,91849512.53,-16.4928890026,14448297.14,-4.0027954651,,,,,,,77401215.39,-18.4729462052,,,,,,,77018486.43,-11.467075084,382728.96,-95.1828470516,74198799.47,-6.2168613616,,,,,0.2145,-19.3609022556,0.2145,-19.3609022556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77401215.39,-18.4729462052,77018486.43,-11.4670750942,382728.96,-95.1828470455,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2014-06-30 00:00:00,中报,2014中报,058001001,2014-08-28 00:00:00,2015-07-25 00:00:00,CNY,481493323.34,-3.0899720049,481493323.34,-3.0899720049,,,,,,,,,,,398617609.05,-6.8594241008,356450325.95,-5.5562899837,,,,,,,,,,,,,,,,,,,1988950.38,-18.5901370632,11608733.91,-5.4940055612,23635421.3,-11.5661986194,,,4934177.51,-45.7772901924,,,,,,,,,,,,,36044.58,-99.0961849979,36044.58,,,,,,,,,,,,,,,,0.0,,82911758.87,13.7966268435,1635914.29,-85.7505739059,,,,,,,,,0.0,,84547673.16,0.2515180132,11946387.03,-0.2299476546,,,,,,,72601286.13,0.331187743,,,,,,,71514268.78,8.1613355321,1087017.35,-82.5895825836,70309840.09,18.9284615929,,,,,0.1992,-6.2588235294,0.1992,-6.2588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72601286.13,0.331187743,71514268.78,8.1613355321,1087017.35,-82.5895825836,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2014-03-31 00:00:00,一季报,2014一季报,058001001,2014-04-29 00:00:00,2015-04-18 00:00:00,CNY,215363530.54,1.3405176332,215363530.54,1.3405176332,,,,,,,,,,,188767532.64,-0.3007602271,164814278.73,0.5563129222,,,,,,,,,,,,,,,,,,,273021.37,-76.5592888525,5634155.41,2.3648532191,14353670.42,6.097073281,,,3692406.71,-29.4935905439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,26595997.9,14.7479707768,1506928.47,-45.4473257761,,,,,,,,,0.0,,28102926.37,8.3536522957,4201722.38,11.7131067004,,,,,,,23901203.99,7.7838477881,,,,,,,23615465.41,13.6285460227,285738.58,-79.4740802801,22495496.67,21.2917056939,,,,,0.0658,-44.4256756757,0.0658,-44.4256756757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23901203.99,7.7838477881,23615465.41,13.6285460227,285738.58,-79.4740802801,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2013-12-31 00:00:00,年报,2013年报,058001001,2014-03-10 00:00:00,2015-02-12 00:00:00,CNY,982627398.34,1.2057594585,982627398.34,1.2057594585,,,,,,,,,,,833274462.68,1.3499143955,737379470.88,2.656984467,,,,,,,,,,,,,,,,,,,4064434.06,-14.6914312878,27843411.22,55.6085347017,59770956.91,8.9771612201,,,1728952.66,-92.9953393585,,,,,2487236.95,46.8661064828,,,,,,,111236.79,105.2041128424,,,,,,,,,,,,,,,,,0.0,,149464172.45,1.9487525492,22504433.13,9.3325262982,,,58700.83,-85.7067551696,,,,,0.0,,171909904.75,3.0758838725,24816625.27,11.3925827226,,,,,,,147093279.48,1.7936557259,,,,,,,144816161.27,8.9563086225,2277118.21,-80.3515154545,114747380.54,-1.9842999171,,,,,0.4322,-43.1315789474,0.4322,-43.1315789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147093279.48,1.7936557259,144816161.27,8.9563086225,2277118.21,-80.3515154545,,,,,,,,,,,标准无保留意见
600552.SH,600552,凯盛科技,10002622,通用,2013-09-30 00:00:00,三季报,2013三季报,058001001,2013-10-30 00:00:00,2014-10-30 00:00:00,CNY,721832523.89,0.928841765,721832523.89,0.928841765,,,,,,,,,,,632885039.37,6.433040212,545669485.17,5.9349430802,,,,,,,,,,,,,,,,,,,3832583.51,63.578620429,20748761.95,55.4240970351,49710881.4,8.5300226364,,,12923327.34,-34.336409286,,,,,,,,,,,,,8504722.37,531.4858545441,,,,,,,,,,,,,,,,,0.0,,97452206.89,-17.8217658845,12543701.11,-21.8433387338,,,5858.73,-98.5340662522,,,,,0.0,,109990049.27,-18.0622867585,15050747.79,-19.7701920621,,,,,,,94939301.48,-17.7848320951,,,,,,,86994173.64,-18.0151372444,7945127.84,-15.1758024632,79117419.77,-14.5794496715,,,,,0.266,-56.0039695667,0.266,-56.0039695667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94939301.48,-17.7848320951,86994173.65,-18.0151372349,7945127.83,-15.1758025699,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2013-06-30 00:00:00,中报,2013中报,058001001,2013-08-28 00:00:00,2014-08-28 00:00:00,CNY,496845716.9,2.9510714938,496845716.9,2.9510714938,,,,,,,,,,,427974172.59,7.1044964226,377420927.12,9.2505426438,,,,,,,,,,,,,,,,,,,2443131.96,31.2721054342,12283595.32,41.0393808565,26726682.48,-11.9943671695,,,9099835.71,-34.7683688909,,,,,0.0,100.0,,,,,,,3988048.43,327.9435124883,,,,,,,,,,,,,,,,,0.0,,72859592.74,-10.3471037177,11480562.65,40.9389915123,,,4601.34,-98.8434814422,,,,,0.0,,84335554.05,-5.2584492488,11973920.78,-9.0478961551,,,,,,,72361633.27,-4.6007367153,,,,,,,66118145.11,-5.0001006751,6243488.16,-0.1558390641,59119439.66,-7.1402905788,,,,,0.2125,-46.4195663137,0.2125,-46.4195663137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72361633.27,-4.6007367153,66118145.11,-5.0001006751,6243488.16,-0.1558390641,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2013-03-31 00:00:00,一季报,2013一季报,058001001,2013-04-27 00:00:00,2014-04-29 00:00:00,CNY,212514733.07,11.5200418803,212514733.07,11.5200418803,,,,,,,,,,,189336982.98,14.318408438,163902468.12,17.1861701987,,,,,,,,,,,,,,,,,,,1164731.6,-9.8153435827,5503994.03,23.216172364,13528809.02,-3.4254551616,,,5236980.21,-22.508817685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,23177750.09,-7.0638719813,2762336.57,356.4583632631,,,3788.46,-99.0477938393,,,,,0.0,,25936298.2,3.1397781446,3761172.26,5.6252250085,,,,,,,22175125.94,2.7297720715,,,,,,,20783039.33,-0.4688362465,1392086.61,97.4748159736,18546607.57,-9.7032082387,,,,,0.1184,-33.6694677871,0.1184,-33.6694677871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22175125.94,2.7297720715,20783039.33,-0.4688362465,1392086.61,97.4748159736,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2012-12-31 00:00:00,年报,2012年报,058001001,2013-04-18 00:00:00,2014-03-10 00:00:00,CNY,970920433.38,-9.5706149324,970920433.38,-9.5706149324,,,,,,,,,,,822175793.29,-11.8196864019,718294497.65,-11.4376231146,,,,,,,,,,,,,,,,,,,4764391.34,3.0137835089,17893241.7,-21.9905986256,54847232.43,-7.5876738069,,,24682889.7,-5.5669290151,,,,,1693540.47,-79.5190083115,,,,,,,-2137478.44,-6438.2311130669,,,,,,,,,,,,,,,,,0.0,,146607161.65,3.732801541,20583474.92,117.1355433668,,,410689.32,-73.0550381985,1279.87,-99.3314361604,,,0.0,,166779947.25,11.7177312338,22278525.79,-15.0865608049,,,,,,,144501421.46,17.4329410346,,,,,,,132912139.83,108.0417509922,11589281.63,-80.411240083,117070408.56,536.6368075402,,,,,0.76,38.1818181818,0.76,38.1818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144501421.46,17.4329410346,132912139.83,108.0417509922,11589281.63,-80.411240083,,,,,,,,,,,标准无保留意见
600552.SH,600552,凯盛科技,10002622,通用,2012-09-30 00:00:00,三季报,2012三季报,058001001,2012-10-31 00:00:00,2013-10-30 00:00:00,CNY,715189544.7,-15.5667798903,715189544.7,-15.5667798903,,,,,,,,,,,594632116.22,-16.4765713934,515098672.17,-15.576900263,,,,,,,,,,,,,,,,,,,2342961.14,0.4769539569,13349771.59,-21.8405147608,45803806.35,-21.2312977925,,,19681115.82,9.9780126798,,,,,-1644210.85,-125.9430885133,,,,,,,-1971031.56,-17101.2072302708,,,,,,,,,,,,,,,,,0.0,,118586396.92,-12.239260268,16049433.16,46.7819386704,,,399658.58,-72.5668295507,,,,,0.0,,134236171.5,-7.1685316275,18759546.08,-21.9416432506,,,,,,,115476625.42,-4.2238510833,,,,,,,106110043.63,68.8377574826,9366581.79,-83.7729291315,92621060.7,62.0038034969,,,,,0.6046,12.5465376024,0.6046,12.5465376024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115476625.42,-4.2238510833,106110043.63,68.8377574826,9366581.79,-83.7729291315,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2012-06-30 00:00:00,中报,2012中报,058001001,2012-07-28 00:00:00,2013-08-28 00:00:00,CNY,482603735.63,-19.2969356855,482603735.63,-19.2969356855,,,,,,,,,,,399585626.08,-21.3013764827,345463663.6,-21.4443890395,,,,,,,,,,,,,,,,,,,1861120.42,14.128360146,8709337.24,-30.1168486341,30369286.17,-15.6145822466,,,13950035.52,-1.4045391567,,,,,-767816.87,-120.5242312925,,,,,,,-1749577.51,-15191.0469505274,,,,,,,,,,,,,,,,,0.0,,81268532.04,-9.9710121629,8145767.56,9.317867639,,,397861.32,-72.6097753959,,,,,0.0,,89016438.28,-7.5328530532,13165083.9,-38.9922544281,,,,,,,75851354.38,1.5565119823,,,,,,,69598121.24,96.311638885,6253233.14,-84.0624860824,63665329.16,100.3406228003,,,,,0.3966,30.8910891089,0.3966,30.8910891089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75851354.38,1.5565119823,69598121.24,96.311638885,6253233.14,-84.0624860824,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2012-03-31 00:00:00,一季报,2012一季报,058001001,2012-04-25 00:00:00,2013-04-27 00:00:00,CNY,190561920.07,29.3196140312,190561920.07,29.3196140312,,,,,,,,,,,165622479.85,19.9153502009,139865026.6,21.0516385902,,,,,,,,,,,,,,,,,,,1291496.41,765.658485082,4466941.25,41.7020888746,14008669.72,4.8012041825,,,6758162.74,14.4267545755,,,,,-767816.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,24939440.22,169.8734934411,605167.26,100.4642329703,,,397861.32,321.8407744558,,,,,,,25146746.16,166.1389858467,3560865.56,28.9272524644,,,,,,,21585880.6,222.8129005171,,,,,,,20880936.73,623.2613211548,704943.87,-81.4476526592,20539608.56,636.8724561653,,,,,0.1785,622.6720647773,0.1785,622.6720647773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21585880.6,222.8129005171,20880936.73,623.2613211548,704943.87,-81.4476526592,,,,,,,,,,,
600552.SH,600552,凯盛科技,10002622,通用,2011-12-31 00:00:00,年报,2011年报,058001001,2012-02-21 00:00:00,2013-04-18 00:00:00,CNY,1073678022.53,10.7044419137,1073678022.53,10.7044419137,,,,,,,,,,,932380210.21,4.1274790103,811060546.15,2.7392452276,,,,,,,,,,,,,,,,,,,4625003.74,60.5292365241,22937288.82,-0.9872035551,59350559.27,2.5427299628,,,26137972.05,1.5721479624,,,,,8268840.18,325.0979290876,,,,,,,33723.58,8.117956608,,,,,,,,,,,,,,,,,,,141331535.9,89.7850673871,9479551.16,-76.8860848464,,,1524178.52,-93.4497212056,191435.72,-98.2324174122,,,,,149286908.54,61.894152806,26236748.86,187.7447674634,,,,,,,123050159.68,48.0844247824,,,,,,,63887243.4,0.4004722073,59162916.28,203.9890565799,18388884.71,2.700685345,,,,,0.55,1.8518518519,0.55,266.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123050159.68,48.0844247824,63887243.4,0.4004722073,59162916.28,203.9890565799,,,,,,,,,,,标准无保留意见
600552.SH,600552,凯盛科技,10002622,通用,2011-09-30 00:00:00,三季报,2011三季报,058001001,2011-10-27 00:00:00,2012-10-31 00:00:00,CNY,847047576.5,18.6717260031,847047576.5,18.6717260031,,,,,,,,,,,711934514.83,6.0043912319,610139492.36,2.2147376332,,,,,,,,,,,,,,,,,,,2331839.34,15.5717326818,17080168.26,0.346276431,58149753.73,51.3876328468,,,17895500.51,-10.3477663224,,,,,6337760.63,332.847322791,,,,,,,11593.48,83.7670932144,,,,,,,,,,,,,,,,,,,135124655.15,220.4169814491,10934201.65,239.4999149186,,,1456844.3,131.8628574812,,,,,,,144602012.5,223.0329413742,24032719.7,347.1143581265,,,,,,,120569292.8,206.10054459,,,,,,,62847342.45,129.4437365541,57721950.35,381.1121004702,57172151.95,110.7724490076,,,,,0.5372,129.4745835113,0.5372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120569292.8,206.10054459,62847342.45,129.4437365541,57721950.35,381.1121004702,,,0.0,,,,0.0,,,,
600552.SH,600552,凯盛科技,10002622,通用,2011-06-30 00:00:00,中报,2011中报,058001001,2011-08-27 00:00:00,2012-07-28 00:00:00,CNY,597999270.2,27.9240652839,597999270.2,27.9240652839,,,,,,,,,,,507741569.32,16.2619335832,439769558.63,12.1792678211,,,,,,,,,,,,,,,,,,,1630725.63,29.2833897945,12462713.93,11.9575478173,35988784.53,39.1451644035,,,14148760.4,31.3651519975,,,,,3741026.2,186.406513482,,,,,,,11593.48,83.7670932144,,,,,,,,,,,,,,,,,,,90269294.36,193.5735052096,7451451.2,309.132397868,,,1452566.84,356.3561501537,,,,,,,96268178.72,198.4927300415,21579364.68,301.8075414286,,,,,,,74688814.04,177.8512891348,,,,,,,35452875.66,75.4861124175,39235938.38,487.5233776228,31778542.1,68.1378527193,,,,,0.303,75.4487550666,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74688814.04,177.8512891348,35452875.66,75.4861124175,39235938.38,487.5233776228,,,0.0,,,,0.0,,,,
600552.SH,600552,凯盛科技,10002622,通用,2011-03-31 00:00:00,一季报,2011一季报,058001001,2011-04-21 00:00:00,2012-04-25 00:00:00,CNY,147357322.01,-7.7716162456,147357322.01,-7.7716162456,,,,,,,,,,,138116162.42,-8.7626853206,115541621.93,-11.0104132953,,,,,,,,,,,,,,,,,,,149192.37,-77.8957847328,3152346.79,-13.3482110256,13366897.67,7.1480200155,,,5906103.66,24.18434354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9241159.59,10.103584154,301882.91,,,,94315.52,-64.3057918799,,,,,,,9448726.98,16.235965587,2761918.44,26545.5300851582,,,,,,,6686808.54,-17.6354651321,,,,,,,2887052.87,-64.2866262068,3799755.67,10882.3654356956,2787403.49,-66.6101104409,,,,,0.0247,-64.2547033285,0.0247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6686808.54,-17.6354651321,2887052.87,-64.2866262068,3799755.67,10882.3654356956,,,0.0,,,,0.0,,,,
600552.SH,600552,凯盛科技,10002622,通用,2010-12-31 00:00:00,年报,2010年报,058001001,2011-02-01 00:00:00,2012-02-21 00:00:00,CNY,969859929.71,64.6286746351,969859929.71,64.6286746351,,,,,,,,,,,895421860.85,57.7640387156,789435959.31,61.7227776423,,,,,,,,,,,,,,,,,,,2881097.45,10.4146978676,23165984.24,23.0400639652,57878856.25,79.8589009369,,,25733404.85,-1.7997378391,,,,,-3673441.25,-833.1178749557,,,,,,,31191.47,-2.3181359959,,,,,,,,,,,,,,,,,,,74469260.33,245.0638950114,41012312.7,2456.4953901993,,,23268910.65,20024.1029890319,10830369.19,11384.604622295,,,,,92212662.38,299.7097012328,9118062.89,3217.7396364469,,,,,,,83094599.49,264.5286440187,,,,,,,63632413.27,216.6827626284,19462186.22,620.3798815259,17905318.4,-5.1990665866,,,,,0.54,217.6470588235,0.15,-11.7647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83094599.49,264.5286440187,63632413.27,216.6827626284,19462186.22,620.3798815259,,,0.0,,,,0.0,,,,标准无保留意见
600552.SH,600552,凯盛科技,10002622,通用,2010-09-30 00:00:00,三季报,2010三季报,058001001,2010-10-29 00:00:00,2011-10-27 00:00:00,CNY,713773705.86,81.6969697584,713773705.86,81.6969697584,,,,,,,,,,,671608512.21,70.4525081216,596919296.07,75.7152623687,,,,,,,,,,,,,,,,,,,2017655.43,49.7000153762,17021227.76,21.7956337957,38411165.19,47.8663216563,,,19961020.24,15.3410705643,,,,,-2721852.48,36.6910117496,,,,,,,6308.79,,,,,,,,,,,,,,,,,,,,42171502.44,3681.1189517018,3220678.76,233.2884654649,,,628321.55,465.7645659119,,,,,,,44763859.65,13987.5772371707,5375072.23,25097.1077859189,,,,,,,39388787.42,11561.4794760892,,,,,,,27391178.07,1193.4430390498,11997609.35,455.0910093662,27125059.38,907.2175290541,,,,,0.2341,1193.9252336449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39388787.42,11561.4794760892,27391178.07,1193.4430390498,11997609.35,455.0910093662,,,0.0,,,,0.0,,,,
600552.SH,600552,凯盛科技,10002622,通用,2010-06-30 00:00:00,中报,2010中报,058001001,2010-07-28 00:00:00,2011-08-27 00:00:00,CNY,467464248.32,94.9313542222,467464248.32,94.9313542222,,,,,,,,,,,436722109.87,69.9187564175,392023915.98,75.8704968876,,,,,,,,,,,,,,,,,,,1261357.42,110.3825789739,11131642.46,28.6095477122,25864200.66,43.4329270784,,,10770558.39,-3.1897484118,,,,,-4329565.04,-0.7036142704,,,,,,,6308.79,,,,,,,,,,,,,,,,,,,,30748447.24,278.6816055023,1821281.14,8.5514787877,,,318296.76,833.1766589121,,,,,,,32251431.62,307.207254028,5370572.34,25076.0133320208,,,,,,,26880859.28,272.4663204238,,,,,,,20202667.42,222.6038942859,6678191.86,648.8036400275,18900290.2,206.7778787864,,,,,0.1727,222.65625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26880859.28,272.4663204238,20202667.42,222.6038942859,6678191.86,648.8036400275,,,0.0,,,,0.0,,,,
600552.SH,600552,凯盛科技,10002622,通用,2010-03-31 00:00:00,一季报,2010一季报,058001001,2010-04-21 00:00:00,2011-04-21 00:00:00,CNY,159774373.15,53.122354411,159774373.15,53.122354411,,,,,,,,,,,151381222.59,23.0493271106,129837238.5,20.2429719174,,,,,,,,,,,,,,,,,,,674949.86,183.9736187002,3637947.73,-16.3037814051,12475170.02,37.0109514145,,,4755916.48,-15.9070931049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8393150.56,144.9298248339,0.0,-100.0,,,264232.0,2369.4579439252,,,,,,,8128918.56,144.4751946131,10365.41,,,,,,,,8118553.15,144.4184830562,,,,,,,8083954.45,146.0067504291,34598.7,104.899378213,8348046.45,146.7561285133,,,,,0.0691,146.0053262317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8118553.15,144.4184830562,8083954.45,146.0067504291,34598.7,104.899378213,,,0.0,,,,0.0,,,,
