SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
002092.SZ,002092,中泰化学,10097478,通用,2011-09-30 00:00:00,三季报,2011三季报,058001001,2011-10-29 00:00:00,2012-10-29 00:00:00,CNY,5228700486.19,86.9443126383,5228700486.19,86.9443126383,,,,,,,,,,,4622862450.47,76.1970832573,3910346146.89,76.479074221,,,,,,,,,,,,,,,,,,,36359872.05,454.9148397311,407231092.85,90.1167954704,185282760.42,43.0046789952,,,69294282.31,39.2353948438,,,,,14348295.95,82.8395141427,,,,,,,60275868.55,590.8339040592,16000.0,0.0,,,,,,,,,,,,,,,,,666113904.27,266.0648291258,10296635.9,10.8236594869,,,44190329.16,2857.8819265303,,,,,,,632220211.01,233.1628349003,93408370.56,161.5056491126,,,,,,,538811840.45,249.7786092226,,,,,,,539810214.29,246.1640092114,-998373.84,47.3685490721,520027362.22,266.6654117545,,,,,0.468,216.2162162162,0.468,216.2162162162,-6617492.91,-3408.746455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532194347.54,245.034784294,533192721.38,241.4824458122,-998373.84,47.3685490721,,,0.0,,,,0.0,,,,
002092.SZ,002092,中泰化学,10097478,通用,2011-06-30 00:00:00,中报,2011中报,058001001,2011-08-09 00:00:00,2012-08-28 00:00:00,CNY,3465897513.34,99.3860039008,3465897513.34,99.3860039008,,,,,,,,,,,3008446429.07,82.5441611409,2525982540.43,81.8259002582,,,,,,,,,,,,,,,,,,,24018954.71,519.0989408914,277601674.13,112.9108230428,127533256.7,50.8439565653,,,43075709.81,25.3222688246,,,,,10234293.29,81.0908475108,,,,,,,29909941.78,155.8565179517,16000.0,0.0,,,,,,,,,,,,,,,,,487361026.05,378.2251012782,5844851.2,-27.6591840339,,,43759612.98,3698.9614679546,,,,,,,449446264.27,312.949378023,73076891.68,234.1679108758,,,,,,,376369372.59,332.7587625552,,,,,,,374975909.86,324.8032271591,1393462.73,207.1310979973,380977699.82,427.3130869703,,,,,0.325,125.6944444444,0.325,125.6944444444,-6312967.91,-3256.483955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370056404.68,324.5237011775,368662941.95,316.7072236344,1393462.73,207.1310979973,,,0.0,,,,0.0,,,,
002092.SZ,002092,中泰化学,10097478,通用,2011-03-31 00:00:00,一季报,2011一季报,058001001,2011-04-28 00:00:00,2012-04-20 00:00:00,CNY,1336975830.37,65.1213606057,1336975830.37,65.1213606057,,,,,,,,,,,1182699573.92,51.652930817,962600250.84,47.0247435966,,,,,,,,,,,,,,,,,,,6028117.19,295.2120395611,130439828.68,104.2709466612,54532519.43,40.6058627153,,,24399887.4,55.0669289621,,,,,4698970.38,-10.5308213743,,,,,,,26725199.66,274.0233083706,,,,,,,,,,,,,,,,,,,181001456.11,389.6480886865,1202313.57,-83.6949016457,,,22438960.0,2230.1802684627,,,,,,,159764809.68,268.3211148684,18312938.87,95.9379943079,,,,,,,141451870.81,315.6656143205,,,,,,,141813744.17,309.6959074324,-361873.36,38.0548761223,137709003.99,497.7980820712,,,,,0.123,92.1875,0.123,92.1875,-5325525.0,-2762.7625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136126345.81,297.6789975597,136488219.17,292.0453996932,-361873.36,38.0548761223,,,0.0,,,,0.0,,,,
002092.SZ,002092,中泰化学,10097478,通用,2010-12-31 00:00:00,年报,2010年报,058001001,2011-03-17 00:00:00,2012-03-15 00:00:00,CNY,4081123546.0,22.6851866828,4081123546.0,22.6851866828,,,,,,,,,,,3762768723.98,15.9773529102,3138654615.38,11.3270567574,,,,,,,,,,,,,,,,,,,18961124.46,143.7707736934,316459602.52,35.5572296311,203400726.9,71.2407042841,,,77352286.25,26.9996659577,,,,,7940368.47,90.3018151223,,,,,,,5583902.23,545.370721786,-2590049.72,,,,,,,,,,,,,,,,,,323938724.25,300.6795126422,30217545.5,-41.1116200032,,,2358856.81,-52.152581467,500733.49,-64.9490377555,,,,,351797412.94,176.503690235,61316697.81,174.8599994319,,,,,,,290480715.13,176.8531679877,,,,,,,291272638.66,182.4316745843,-791923.53,-144.1921755756,262582616.44,294.7026790135,,,,,0.271,111.71875,0.271,111.71875,6817575.0,3508.7875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297298290.13,183.8920520105,298090213.66,189.6039437926,-791923.53,-144.1921755756,,,0.0,,,,0.0,,,,标准无保留意见
002092.SZ,002092,中泰化学,10097478,通用,2010-09-30 00:00:00,三季报,2010三季报,058001001,2010-10-21 00:00:00,2011-10-29 00:00:00,CNY,2796929423.74,15.4707193221,2796929423.74,15.4707193221,,,,,,,,,,,2623688409.03,9.9971608546,2215756266.94,6.5983802943,,,,,,,,,,,,,,,,,,,6552333.7,8.6805321743,214200482.31,23.5671068031,129564124.56,68.5169876641,,,49767720.62,10.6368345768,,,,,7847480.9,45.6929703001,,,,,,,8725088.36,279.8967370575,16000.0,,,,,,,,,,,,,,,,,,181966103.07,363.4682276866,9291008.75,-48.5094650529,,,1493985.57,-11.5745875292,18712.0,178.0068253706,,,,,189763126.25,241.1999711434,35719446.55,252.6998529121,,,,,,,154043679.7,238.639695067,,,,,,,155940594.61,263.3800203208,-1896914.91,-173.6652873475,141826129.64,378.8147810847,,,,,0.148,85.0,0.148,85.0,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154243679.7,239.079362174,156140594.61,263.8460696151,-1896914.91,-173.6652873475,,,0.0,,,,0.0,,,,
002092.SZ,002092,中泰化学,10097478,通用,2010-06-30 00:00:00,中报,2010中报,058001001,2010-08-23 00:00:00,2011-08-09 00:00:00,CNY,1738285258.51,8.1843100213,1738285258.51,8.1843100213,,,,,,,,,,,1648064999.87,4.2875376316,1389231422.39,1.3657892223,,,,,,,,,,,,,,,,,,,3879663.35,-28.3601851548,130384012.5,9.715090722,84546480.75,56.9092522955,,,34371951.78,26.3837095285,,,,,5651469.1,26.645778339,,,,,,,11690123.05,,16000.0,,,,,,,,,,,,,,,,,,101910381.69,284.9651546342,8079603.64,-33.7661605185,,,1151883.57,228.5032120424,,,,,,,108838101.76,184.0199551256,21868315.09,182.6918354762,,,,,,,86969786.67,184.3558729561,,,,,,,88270494.64,196.3445699269,-1300707.97,-262.9142779681,72248861.11,267.4152177356,,,,,0.144,161.8181818182,0.144,161.8181818182,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87169786.67,185.0097917108,88470494.64,197.0160164191,-1300707.97,-262.9142779681,,,0.0,,,,0.0,,,,标准无保留意见
002092.SZ,002092,中泰化学,10097478,通用,2010-03-31 00:00:00,一季报,2010一季报,058001001,2010-04-28 00:00:00,2011-04-28 00:00:00,CNY,809692837.72,21.7812195888,809692837.72,21.7812195888,,,,,,,,,,,779872546.84,18.5959514257,654719897.68,16.6344926551,,,,,,,,,,,,,,,,,,,1525286.83,-43.3164736571,63856280.5,14.001273457,38783958.49,64.2092432849,,,15735068.44,28.3609416776,,,,,5252054.9,215.8313822741,,,,,,,7145330.0,,,,,,,,,,,,,,,,,,,,36965620.88,407.2727421807,7373850.46,2028.609861691,,,962970.99,8529.669302544,,,,,,,43376500.35,469.067166437,9346292.91,273.9906554245,,,,,,,34030207.44,564.2223635682,,,,,,,34614391.21,581.0587428622,-584183.77,-1529.1223447847,23036039.78,379.6370955736,,,,,0.064,611.1111111111,0.064,611.1111111111,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34230207.44,568.1260856642,34814391.21,584.9938618637,-584183.77,-1529.1223447847,,,0.0,,,,0.0,,,,
002092.SZ,002092,中泰化学,10097478,通用,2009-12-31 00:00:00,年报,2009年报,058001001,2011-03-17 00:00:00,2011-03-17 00:00:00,CNY,3326500661.04,-3.077547231,3326500661.04,-3.077547231,,,,,,,,,,,3244399556.95,-2.294159134,2819309794.76,-0.461690603,,,,,,,,,,,,,,,,,,,7778259.95,-58.0403915909,233450922.08,3.3723866042,118780594.69,-36.3780578404,,,60907472.21,31.2734434444,,,,,4172513.26,-61.0952202698,,,,,,,-1253765.0,,,,,,,,,,,,,,,,,,,,80847339.09,-27.5217510336,51313256.54,144.5055004638,,,4929956.27,-17.7319220974,1428587.0,-54.8606524032,,,,,127230639.36,0.5449681612,22308338.04,88.2616577569,,,,,,,104922301.32,-8.5177144376,,,,,,,103130301.9,-10.9566660545,1791999.42,258.7294170197,66526687.15,-36.0871196898,,,,,0.128,-40.7407407407,0.128,-40.7407407407,-200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104722301.32,,102930301.9,,1791999.42,,,,0.0,,,,0.0,,,,标准无保留意见
002092.SZ,002092,中泰化学,10097478,通用,2009-09-30 00:00:00,三季报,2009三季报,058001001,2010-10-21 00:00:00,2010-10-21 00:00:00,CNY,2422197973.79,-12.4206997218,2422197973.79,-12.4206997218,,,,,,,,,,,2385232844.78,-7.1431600134,2078602189.66,-4.0958209732,,,,,,,,,,,,,,,,,,,6028985.66,-61.7468872114,173347493.4,-0.1325847454,76884904.22,-53.4111777268,,,44982957.81,8.535817573,,,,,5386314.03,-2.6758965156,,,,,,,2296700.0,2450.091924113,,,,,,,,,,,,,,,,,,,39261829.01,-80.0791479913,18044109.97,-0.8770685649,,,1689543.23,-61.4740633122,6730.77,-99.5578748959,,,,,55616395.75,-73.6299464388,10127434.49,1.4186737131,,,,,,,45488961.26,-77.3598492959,,,,,,,42913915.43,-78.6228121103,2575045.83,1368.698809628,29620248.84,-84.3661932478,,,,,0.08,-78.6096256684,0.08,-78.6096256684,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45488961.26,-77.3598492959,42913915.43,-78.6228121103,2575045.83,1368.698809628,,,0.0,,,,0.0,,,,
002092.SZ,002092,中泰化学,10097478,通用,2009-06-30 00:00:00,中报,2009中报,058001001,2010-08-23 00:00:00,2010-08-23 00:00:00,CNY,1606781295.89,-7.5316993725,1606781295.89,-7.5316993725,,,,,,,,,,,1580308670.91,-0.9381002098,1370513102.15,3.1688083186,,,,,,,,,,,,,,,,,,,5415512.81,-46.4472029152,118838722.77,8.0368628778,53882406.24,-52.4547583981,,,27196504.92,-1.0036585909,,,,,4462422.02,-24.9273639155,,,,,,,,,,,,,,,,,,,,,,,,,,,26472624.98,-81.4191299446,12198603.77,-25.0323581705,,,350646.06,-77.5545286576,6730.77,41.9655229871,,,,,38320582.69,-75.6202605996,7735743.43,13.4225657588,,,,,,,30584839.26,-79.6591690923,,,,,,,29786439.03,-80.1226209751,798400.23,56.2854265135,19664090.55,-85.7031552344,,,,,0.055,-80.2867383513,0.055,-80.2867383513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30584839.26,,29786439.03,,798400.23,,,,0.0,,,,0.0,,,,标准无保留意见
002092.SZ,002092,中泰化学,10097478,通用,2009-03-31 00:00:00,一季报,2009一季报,058001001,2010-04-28 00:00:00,2010-04-28 00:00:00,CNY,664874962.21,-10.8899094918,664874962.21,-10.8899094918,,,,,,,,,,,657587832.86,-5.1636214787,561343289.43,-2.2463045966,,,,,,,,,,,,,,,,,,,2690882.04,-9.5243059603,56013655.43,13.4101755446,23618620.8,-53.0390630471,,,12258455.13,14.4161565953,,,,,1662930.03,-71.2139632493,,,,,,,,,,,,,,,,,,,,,,,,,,,7287129.35,-86.1817674463,346416.25,-59.831919077,,,11158.84,-96.3945896033,,,,,,,7622386.76,-85.6960072307,2499071.24,579.402083899,,,,,,,5123315.52,-90.4788455433,,,,,,,5082438.42,-90.5842154664,40877.1,124.3258529203,4802806.12,-91.0095251309,,,,,0.009,-91.0891089109,0.009,-91.0891089109,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5123315.52,,5082438.42,,40877.1,,,,0.0,,,,0.0,,,,
002092.SZ,002092,中泰化学,10097478,通用,2008-12-31 00:00:00,年报,2008年报,058001001,2010-03-09 00:00:00,2010-03-09 00:00:00,CNY,3432125958.44,42.4928730385,3432125958.44,42.4928730385,,,,,,,,,,,3320578921.58,55.3515334063,2832386657.8,59.0305529046,,,,,,,,,,,,,,,,,,,18537494.14,12.2440921913,225834896.29,65.937806836,186697530.22,8.145927338,,,46397405.76,65.1467405405,,,,,10724937.37,247.3815096938,,,,,,,,,,,,,,,,,,,,,,,,,,,111547036.86,-58.9226398396,20986544.86,958.781366517,,,5992550.69,-49.3773983321,3164837.5,-57.7246229153,,,,,126541031.03,-51.6461624457,11849644.96,-60.5830575147,,,,,,,114691386.07,-50.4863077776,,,,,,,115820350.98,-49.5043709062,-1128964.91,-149.7645003649,104089640.19,-53.6294928617,,,,,0.216,-55.5555555556,0.216,-55.5555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
002092.SZ,002092,中泰化学,10097478,通用,2008-09-30 00:00:00,三季报,2008三季报,058001001,2009-10-29 00:00:00,2009-10-29 00:00:00,CNY,2765719714.7,56.87744238,2765719714.7,56.87744238,,,,,,,,,,,2568720672.73,64.4778759483,2167373946.32,62.709377942,,,,,,,,,,,,,,,,,,,15760771.4,24.2149142592,173577630.86,89.131881073,165028649.51,57.5129494333,,,41445265.55,177.8546089771,,,,,5534409.09,-0.067928021,,,,,,,90063.42,-74.4331651085,90063.42,,,,,,,,,,,,,,,,,,197089105.39,-2.2331993524,18203769.51,1408.3742978615,,,4385469.57,-45.8676408977,1522367.75,-75.638922711,,,,,210907405.33,8.326244192,9985769.01,-32.0009038955,,,,,,,200921636.32,11.6160934415,,,,,,,200746307.94,13.6120393486,175328.38,-94.7138924138,189462805.25,5.4399456517,,,,,0.374,0.0,0.374,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200921636.32,,200746307.94,,175328.38,,,,0.0,,,,0.0,,,,
002092.SZ,002092,中泰化学,10097478,通用,2008-06-30 00:00:00,中报,2008中报,058001001,2009-08-29 00:00:00,2009-08-29 00:00:00,CNY,1737656348.16,60.363164717,1737656348.16,60.363164717,,,,,,,,,,,1595273939.08,62.2185219385,1328418079.54,60.8197286893,,,,,,,,,,,,,,,,,,,10112474.24,31.7371051879,109998309.47,80.1544060356,113328704.25,52.3529320708,,,27472232.34,152.2525200169,,,,,5944139.24,76.3462862471,,,,,,,90063.42,-73.2960749745,,,,,,,,,,,,,,,,,,,142472472.5,41.7600855139,16271825.38,2226.9059655062,,,1562212.95,98.7384386443,4741.13,-87.9024876917,,,,,157182084.93,56.5312976075,6820286.05,-0.7430690908,,,,,,,150361798.88,60.7384108363,,,,,,,149850938.56,62.3633998506,510860.32,-59.1594314993,137541470.67,48.8123426315,,,,,0.279,42.3469387755,0.279,42.3469387755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,标准无保留意见
002092.SZ,002092,中泰化学,10097478,通用,2008-03-31 00:00:00,一季报,2008一季报,058001001,2009-04-28 00:00:00,2009-04-28 00:00:00,CNY,746127580.41,45.6322723311,746127580.41,45.6322723311,,,,,,,,,,,693391969.53,45.120163034,574242525.68,44.9577328424,,,,,,,,,,,,,,,,,,,2974149.1,-23.1952598553,49390326.01,40.5643250191,50294185.62,58.9920332141,,,10713919.69,66.2332909737,,,,,5776863.43,26.3306437318,,,,,,,,,,,,,,,,,,,,,,,,,,,52735610.88,52.593046199,862416.73,27.141935546,,,309502.63,-50.347304419,9854.35,,,,,,53288524.98,53.948039513,-521289.19,-123.7328528972,,,,,,,53809814.17,65.9867935583,,,,,,,53977853.91,70.0150318036,-168039.74,-125.1083524056,53421050.5,67.7576758794,,,,,0.101,-22.3076923077,0.101,-22.3076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,
002092.SZ,002092,中泰化学,10097478,通用,2007-12-31 00:00:00,年报,2007年报,058001001,2009-03-13 00:00:00,2009-03-13 00:00:00,CNY,2408629909.17,45.2311176038,2408629909.17,45.2311176038,,,,,,,,,,,2137461310.34,39.792056139,1781033019.17,38.8779929488,,,,,,,,,,,,,,,,,,,16515340.61,35.5992726203,136096107.69,42.9981602969,172634822.98,69.7296358074,,,28094654.25,-20.7553725876,,,,,3087365.64,49.3494851483,,,,,,,384968.45,49422.5442523413,384968.45,1669.5443808225,,,,,,,,,,,,,,,,,271553567.28,109.7712869177,1982141.5,-74.1038699608,,,11837697.97,217.7595319347,7486243.1,6194.890398384,,,,,261698010.81,96.203297356,30062313.85,466.8752721501,,,,,,,231635696.96,80.8553430158,,,,,,,229367081.98,79.6320037064,2268614.98,480.6823815049,224473801.59,90.6003846387,,,,,0.486,-45.0847457627,0.486,-45.0847457627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
002092.SZ,002092,中泰化学,10097478,通用,2007-09-30 00:00:00,三季报,2007三季报,058001001,2008-10-30 00:00:00,2008-10-30 00:00:00,CNY,1762981135.3,56.6380491424,1762981135.3,56.6380491424,,,,,,,,,,,1561742366.82,52.8958598049,1332052260.13,55.2344601386,,,,,,,,,,,,,,,,,,,12688308.4,42.8754894348,91775976.57,42.0145850625,104771480.76,54.5618349971,,,14916169.9,-17.9105914734,,,,,5538171.06,42.3857415363,,,,,,,352266.6,15022.3776401515,,,,,,,,,,,,,,,,,,,201591035.08,93.7100493662,1206846.97,243.6178850191,,,8101382.69,127.5375669218,6249180.74,3652.8219606219,,,,,194696499.36,93.0379122706,14685149.63,120.4420785814,,,,,,,180011349.73,91.0998800227,,,,,,,176694573.12,90.6778240319,3316776.61,116.6461732712,179687882.12,,,,,,0.374,-45.0,0.374,-45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2007-06-30 00:00:00,中报,2007中报,058001001,2008-08-19 00:00:00,2008-08-19 00:00:00,CNY,1083575739.62,78.8827472862,1083575739.62,78.8827472862,,,,,,,,,,,983410476.2,75.5403066421,826029300.24,75.0526904833,,,,,,,,,,,,,,,,,,,7676253.57,58.2111156769,61057795.86,75.5329816215,74385640.44,88.3991061834,,,10890766.26,71.5559309644,,,,,3370719.83,17.1551700689,,,,,,,337266.6,1712.3911599896,,,,,,,,,,,,,,,,,,,100502530.02,120.8542838042,699290.2,125.8589186552,,,786064.82,-77.4981760713,39190.95,146.9611290145,,,,,100415755.4,137.263076156,6871344.89,515.0051972983,,,,,,,93544410.51,127.020581063,,,,,,,92293545.65,119.4846499544,1250864.86,248.0561302014,92426117.51,136.6560662085,,,,,0.196,-36.7741935484,0.196,-36.7741935484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
002092.SZ,002092,中泰化学,10097478,通用,2007-03-31 00:00:00,一季报,2007一季报,058001001,2008-04-22 00:00:00,2008-04-22 00:00:00,CNY,512336701.52,127.6666557191,512336701.52,127.6666557191,,,,,,,,,,,477805395.91,123.8852298004,396144803.33,126.956499185,,,,,,,,,,,,,,,,,,,3872350.97,124.9660305649,35137170.12,113.0330906365,31633148.28,106.320040631,,,6445110.74,21.1121518455,,,,,4572812.47,,,,,,,,28336.65,235.0787758719,,,,,,,,,,,,,,,,,,,34559642.26,197.8820271237,678310.21,399.294542689,,,623335.0,368.7757105242,,,,,,,34614617.47,198.2817595054,2196487.68,63083.0053590075,,,,,,,32418129.79,179.43785354,,,,,,,31748871.46,149.2374279225,669258.33,158.8509231416,31844176.56,,,,,,0.13,44.4444444444,0.13,44.4444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002092.SZ,002092,中泰化学,10097478,通用,2006-12-31 00:00:00,年报,2006年报,058001001,2008-02-16 00:00:00,2008-02-16 00:00:00,CNY,1658480599.0,58.5203206837,1658480599.0,58.5203206837,,,,,,,,,,,1529029166.16,64.8006364015,1282444382.55,72.4669906595,,,,,,,,,,,,,,,,,,,12179520.06,49.6755663476,95173327.69,23.1616389936,101711655.81,25.9444083193,,,35453071.29,96.4651086,,,,,2067208.76,,,,,,,,777.36,103.5954066709,21755.23,,,,,,,,,,,,,,,,,,129452210.2,3.4807290483,7654199.67,487.0028197027,,,3725363.61,-41.0814140005,118925.71,,,,,,133381046.26,10.8931036731,5303161.97,1043.4965335303,,,,,,,128077884.29,6.8962173632,,,,,,,127687203.42,4.6556945387,390680.87,117.8249552413,117771956.24,2.9595987187,,,,,0.885,-1.6666666667,0.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
